movie_id,genreId
299687,12.0
299687,878.0
312221,18.0
23168,80.0
23168,18.0
23168,53.0
76494,10749.0
76494,35.0
76494,18.0
4944,35.0
4944,18.0
10488,12.0
10488,35.0
10488,10751.0
10488,14.0
96721,18.0
96721,28.0
334,18.0
23742,28.0
23742,35.0
23742,80.0
259694,35.0
259694,10749.0
62837,18.0
62837,10751.0
8966,12.0
8966,14.0
8966,18.0
8966,10749.0
8470,18.0
8470,53.0
8470,80.0
11001,28.0
11001,35.0
11001,80.0
138832,35.0
138832,80.0
16911,28.0
16911,14.0
16911,878.0
16911,53.0
2163,18.0
2163,28.0
2163,53.0
36670,12.0
36670,28.0
36670,53.0
23048,878.0
23048,35.0
23048,12.0
227735,10751.0
227735,18.0
2155,53.0
8409,28.0
8409,18.0
222936,18.0
222936,35.0
222936,10749.0
31908,36.0
31908,18.0
10219,18.0
10219,10749.0
48171,18.0
48171,53.0
48171,27.0
782,53.0
782,878.0
782,9648.0
782,10749.0
75531,18.0
75531,35.0
11802,16.0
11802,10751.0
9776,35.0
18785,35.0
365222,28.0
365222,18.0
365222,36.0
817,12.0
817,35.0
817,80.0
817,878.0
268,14.0
268,28.0
45054,18.0
943,12.0
943,28.0
943,35.0
943,53.0
943,80.0
22881,18.0
10054,28.0
10054,35.0
10054,10751.0
10054,12.0
51540,35.0
51540,80.0
44264,18.0
44264,12.0
44264,37.0
350,35.0
350,18.0
350,10749.0
152,878.0
152,12.0
152,9648.0
109431,35.0
109431,80.0
1598,80.0
1598,53.0
8065,18.0
8065,80.0
271718,35.0
11638,35.0
11638,10749.0
409,18.0
409,10749.0
409,10752.0
2118,80.0
2118,18.0
2118,9648.0
2118,53.0
11459,12.0
11459,35.0
11459,10751.0
10806,35.0
10806,10749.0
9348,878.0
9348,27.0
9348,28.0
377,27.0
8843,27.0
8843,878.0
8843,53.0
9313,28.0
9313,12.0
9313,18.0
39486,18.0
1273,12.0
1273,16.0
1273,35.0
1273,10751.0
13920,18.0
50544,10749.0
50544,35.0
325133,35.0
140823,35.0
140823,18.0
140823,36.0
1883,18.0
1883,36.0
89492,35.0
22949,35.0
22949,10751.0
12437,14.0
12437,28.0
12437,12.0
12437,878.0
12437,53.0
2959,35.0
9957,35.0
11648,35.0
11648,10749.0
9366,80.0
9366,18.0
9366,53.0
1576,27.0
1576,28.0
1576,878.0
609,27.0
5516,35.0
5516,80.0
5516,53.0
13051,28.0
49530,28.0
49530,53.0
49530,878.0
34806,35.0
34806,10749.0
49022,35.0
49022,18.0
49022,10749.0
11469,12.0
11469,35.0
11469,14.0
23479,35.0
23479,10751.0
11667,28.0
11667,12.0
11667,53.0
423,18.0
423,10752.0
2447,18.0
2447,36.0
10066,27.0
2288,18.0
2288,10749.0
88794,18.0
88794,80.0
88794,36.0
13515,27.0
13515,9648.0
13515,53.0
11979,18.0
11979,14.0
11979,27.0
169,878.0
169,28.0
169,53.0
8090,18.0
11622,35.0
11622,10749.0
3604,878.0
9541,35.0
9541,10749.0
94348,28.0
94348,53.0
94348,80.0
94348,9648.0
8197,80.0
8197,18.0
8197,9648.0
8197,53.0
336004,80.0
336004,28.0
336004,53.0
35019,35.0
35019,14.0
10410,80.0
10410,36.0
8836,18.0
8836,9648.0
8836,878.0
8836,53.0
14442,10751.0
14442,14.0
14442,35.0
321741,18.0
59965,53.0
59965,28.0
59965,9648.0
14175,16.0
14175,10751.0
14175,12.0
11004,35.0
11004,18.0
11918,28.0
11918,35.0
11918,878.0
98357,53.0
98357,80.0
98357,18.0
10012,27.0
10012,35.0
49526,80.0
49526,28.0
49526,53.0
268920,28.0
268920,35.0
268920,80.0
9093,10752.0
9093,12.0
9093,18.0
9093,10749.0
119283,28.0
119283,80.0
11823,35.0
11823,10749.0
35169,35.0
118957,28.0
118957,27.0
118957,53.0
849,14.0
849,28.0
849,12.0
4515,28.0
4515,12.0
4515,18.0
4515,36.0
18886,28.0
18886,12.0
18886,18.0
18886,53.0
6575,35.0
6575,10402.0
6440,18.0
6440,10749.0
13496,28.0
13496,37.0
18320,18.0
18320,36.0
18320,10749.0
22787,28.0
22787,80.0
22787,9648.0
22787,53.0
8967,18.0
8967,14.0
37498,28.0
37498,12.0
37498,53.0
144336,28.0
144336,18.0
144336,53.0
144336,80.0
9616,18.0
9616,14.0
9616,27.0
9616,9648.0
9616,10749.0
9616,53.0
13056,28.0
13056,80.0
14113,10751.0
14113,14.0
14113,35.0
285783,12.0
285783,18.0
285783,53.0
49478,14.0
49478,10751.0
49478,28.0
9726,35.0
9726,18.0
9726,10749.0
20763,18.0
9702,28.0
9702,80.0
9702,18.0
9702,53.0
9311,28.0
9311,80.0
9311,18.0
9311,9648.0
9311,53.0
9280,53.0
9280,80.0
9280,10749.0
26843,28.0
26843,36.0
26843,10752.0
11876,10752.0
11876,12.0
11876,18.0
11876,10749.0
22267,18.0
22267,10752.0
22267,10749.0
22267,37.0
45958,18.0
1969,28.0
1969,35.0
1969,37.0
1969,80.0
310706,18.0
310706,80.0
198663,28.0
198663,9648.0
198663,878.0
198663,53.0
239573,35.0
10436,18.0
10436,10749.0
1381,18.0
1381,12.0
1381,878.0
1381,10749.0
2162,28.0
2162,35.0
2162,53.0
127493,28.0
127493,80.0
127493,18.0
127493,53.0
12429,16.0
12429,10751.0
228205,18.0
228205,10749.0
2900,18.0
2900,878.0
2900,53.0
21311,10749.0
21311,18.0
21311,12.0
77875,35.0
77875,10749.0
192136,18.0
192136,36.0
18254,18.0
18254,36.0
881,18.0
10877,28.0
10877,80.0
10877,53.0
9600,80.0
9600,35.0
202575,10751.0
202575,14.0
202575,16.0
202575,12.0
71469,27.0
71469,28.0
71469,53.0
71469,878.0
85446,10402.0
85446,18.0
85446,10749.0
326,28.0
326,80.0
326,27.0
326,53.0
10685,9648.0
10685,53.0
7220,28.0
7220,80.0
7220,18.0
9763,18.0
72387,28.0
72387,80.0
72387,53.0
12596,35.0
12596,18.0
1892,12.0
1892,28.0
1892,878.0
13460,28.0
13460,53.0
13460,878.0
8055,18.0
8055,10749.0
50647,35.0
10719,35.0
10719,10751.0
10719,14.0
9294,18.0
9294,14.0
9294,10749.0
9294,878.0
11888,12.0
11888,35.0
11888,10751.0
9647,14.0
9647,35.0
9647,18.0
9353,35.0
9353,10751.0
55721,35.0
55721,10749.0
109414,28.0
109414,35.0
10307,27.0
11978,18.0
22907,28.0
22907,80.0
22907,18.0
22907,53.0
87567,35.0
38322,80.0
38322,35.0
38322,28.0
45612,53.0
45612,878.0
45612,9648.0
7305,28.0
7305,12.0
7305,18.0
7305,53.0
3594,53.0
3594,18.0
3594,9648.0
157841,12.0
157841,18.0
157841,10751.0
11519,28.0
11519,35.0
12920,18.0
12920,10751.0
59,18.0
59,53.0
59,80.0
9335,28.0
9335,53.0
9335,80.0
12106,28.0
12106,37.0
11141,28.0
11141,35.0
11141,10749.0
11141,53.0
8649,18.0
31867,28.0
31867,878.0
31867,53.0
31867,80.0
10253,14.0
10253,18.0
10253,27.0
10253,28.0
10253,53.0
10253,878.0
3587,14.0
3587,35.0
3587,10751.0
124459,35.0
24662,16.0
24662,35.0
24662,10751.0
24662,10402.0
32274,18.0
182,10752.0
182,80.0
182,18.0
182,9648.0
182,10749.0
182,53.0
5494,12.0
28,18.0
28,10752.0
38073,35.0
38073,18.0
38073,10749.0
2054,10402.0
2054,18.0
2054,10751.0
302156,28.0
606,18.0
87502,18.0
698,28.0
698,12.0
698,53.0
698,878.0
120467,35.0
120467,18.0
11313,18.0
11313,9648.0
6488,35.0
6488,27.0
10559,80.0
10559,18.0
10559,878.0
10559,53.0
296099,35.0
8012,35.0
8012,53.0
8012,80.0
1574,28.0
1574,35.0
1574,80.0
1574,18.0
1574,10402.0
9032,35.0
9032,18.0
2770,35.0
2770,10749.0
862,16.0
862,35.0
862,10751.0
1637,28.0
1637,12.0
1637,80.0
72570,18.0
72570,10749.0
27569,18.0
10637,18.0
1669,28.0
1669,12.0
1669,53.0
132363,18.0
9472,35.0
2907,27.0
2907,35.0
2907,14.0
9273,80.0
9273,35.0
9273,12.0
9880,35.0
9880,10751.0
9880,10749.0
2925,35.0
807,80.0
807,9648.0
807,53.0
17654,878.0
11836,16.0
11836,35.0
11836,10751.0
322,53.0
322,80.0
322,18.0
322,9648.0
70,18.0
9535,35.0
9535,80.0
11036,10749.0
11036,18.0
6557,35.0
6557,10749.0
18126,35.0
18126,18.0
18126,10751.0
18126,10402.0
18126,10749.0
16340,12.0
16340,16.0
16340,35.0
16340,10751.0
10333,18.0
10333,10749.0
4476,12.0
4476,18.0
4476,10749.0
4476,10752.0
22947,18.0
22947,10749.0
2755,18.0
2755,35.0
82654,27.0
82654,35.0
82654,10749.0
59967,28.0
59967,53.0
59967,878.0
16300,14.0
16300,35.0
16300,878.0
16300,10749.0
9598,14.0
9598,18.0
9598,35.0
9598,10751.0
82696,18.0
82696,35.0
82696,10749.0
9870,35.0
9870,10749.0
9870,18.0
8292,28.0
8292,80.0
8780,35.0
9715,18.0
9715,10749.0
10521,35.0
10762,28.0
10762,12.0
10762,35.0
10762,53.0
10096,35.0
10096,14.0
10096,10749.0
59436,14.0
59436,35.0
59436,10749.0
227783,16.0
227783,35.0
227783,10751.0
227783,12.0
4133,80.0
4133,18.0
10207,10749.0
10207,18.0
172,878.0
172,28.0
172,12.0
172,53.0
21972,35.0
21972,18.0
21972,10751.0
21972,14.0
36593,35.0
36593,80.0
707,12.0
707,28.0
707,53.0
533,12.0
533,16.0
533,35.0
533,10751.0
6023,18.0
6023,10749.0
6439,35.0
4347,18.0
4347,10749.0
37056,35.0
37056,18.0
37056,10749.0
4105,28.0
4105,53.0
4105,80.0
76489,35.0
3933,10749.0
3933,14.0
3933,16.0
3933,10402.0
9918,18.0
273481,28.0
273481,80.0
273481,18.0
273481,9648.0
273481,53.0
307081,28.0
307081,18.0
16871,27.0
16871,53.0
293863,14.0
293863,18.0
293863,10749.0
13156,35.0
13156,18.0
13156,10751.0
41233,18.0
41233,10749.0
9266,12.0
1262,35.0
1262,18.0
1262,14.0
1262,10749.0
4513,27.0
4513,53.0
22970,27.0
22970,53.0
7278,35.0
9013,12.0
9013,35.0
9013,80.0
865,28.0
865,878.0
10776,27.0
10776,35.0
10776,10402.0
50456,28.0
50456,53.0
50456,12.0
9823,28.0
9823,14.0
9823,878.0
59861,35.0
59861,10749.0
59861,18.0
133805,18.0
133805,27.0
12763,10402.0
9766,28.0
9766,12.0
9766,80.0
9766,18.0
14034,28.0
14034,35.0
12244,28.0
12244,12.0
12244,16.0
12244,878.0
12244,53.0
109421,53.0
109421,80.0
109421,18.0
11137,35.0
11137,10749.0
51162,16.0
51162,10751.0
10152,35.0
9452,35.0
9452,18.0
239566,18.0
239566,10402.0
53113,18.0
53113,10749.0
9271,28.0
9271,80.0
9271,878.0
9271,53.0
4474,14.0
4474,18.0
4474,28.0
4474,35.0
4474,80.0
4474,878.0
184346,53.0
184346,80.0
184346,27.0
48340,28.0
48340,53.0
14846,35.0
14846,10749.0
14846,18.0
72207,35.0
16232,35.0
16232,18.0
43539,10749.0
43539,18.0
43539,53.0
43539,80.0
9920,878.0
9920,28.0
9920,53.0
8978,53.0
11702,28.0
11702,18.0
11702,80.0
11702,53.0
18550,28.0
18550,35.0
18550,53.0
8869,28.0
8869,35.0
8869,27.0
8869,53.0
43347,18.0
43347,35.0
43347,10749.0
3489,80.0
3489,9648.0
3489,53.0
9701,18.0
2122,35.0
2122,53.0
2122,80.0
37707,27.0
37707,53.0
37707,878.0
10658,35.0
10658,14.0
10658,878.0
13150,53.0
13150,80.0
13150,18.0
9042,28.0
9042,12.0
9042,27.0
9042,53.0
17813,35.0
17813,10749.0
11208,18.0
11208,9648.0
11208,10749.0
11208,53.0
58151,27.0
58151,35.0
11400,18.0
11400,36.0
11400,10749.0
10350,28.0
10350,878.0
28902,18.0
28902,53.0
14164,28.0
14164,12.0
14164,14.0
14164,878.0
14164,53.0
76640,28.0
76640,80.0
76640,53.0
11058,18.0
11058,27.0
11058,878.0
11058,53.0
14844,35.0
14844,10749.0
57089,35.0
57089,16.0
57089,10751.0
1947,18.0
8054,12.0
8054,14.0
8054,9648.0
46829,35.0
46829,18.0
146238,80.0
146238,53.0
146238,18.0
9989,28.0
9989,80.0
9989,18.0
9665,10752.0
311,18.0
311,80.0
102362,53.0
102362,28.0
102362,80.0
102362,18.0
11162,18.0
11162,10749.0
6016,80.0
6016,18.0
6016,53.0
17186,28.0
17186,12.0
17186,18.0
17186,10749.0
13967,18.0
13967,10751.0
13967,10749.0
2008,14.0
2008,18.0
2008,28.0
2008,53.0
2008,10749.0
9053,12.0
9053,28.0
9053,53.0
4512,28.0
4512,18.0
4512,37.0
76349,12.0
76349,18.0
76349,28.0
76349,36.0
76349,10752.0
31203,35.0
265208,53.0
265208,80.0
265208,18.0
45610,28.0
45610,53.0
45610,80.0
50135,16.0
50135,10751.0
50135,35.0
1874,36.0
1874,18.0
271331,18.0
215211,10749.0
215211,18.0
367961,14.0
367961,12.0
367961,16.0
10955,80.0
10955,53.0
223702,12.0
223702,16.0
223702,35.0
223702,14.0
254470,35.0
254470,10402.0
69,18.0
69,10402.0
69,10749.0
4967,35.0
9449,12.0
9449,14.0
9449,28.0
9449,35.0
9449,10751.0
11499,18.0
11499,36.0
4912,35.0
4912,80.0
4912,18.0
4912,10749.0
4912,53.0
12771,35.0
12771,10749.0
323676,35.0
12506,18.0
24071,35.0
24071,18.0
24071,10749.0
11249,18.0
11249,27.0
11249,35.0
9667,18.0
9667,9648.0
9667,53.0
9667,14.0
812,16.0
812,10751.0
812,35.0
812,12.0
812,14.0
812,10749.0
277216,18.0
277216,10402.0
87,12.0
87,28.0
14444,16.0
14444,10751.0
2043,80.0
2043,9648.0
2043,53.0
2043,28.0
315664,35.0
315664,18.0
1428,28.0
562,28.0
562,53.0
15373,35.0
318846,35.0
318846,18.0
26320,10402.0
26320,35.0
26320,18.0
14292,18.0
14292,36.0
924,14.0
924,27.0
924,28.0
2018,35.0
192577,16.0
192577,878.0
9428,35.0
9428,18.0
2832,9648.0
2832,53.0
137093,35.0
699,12.0
699,28.0
699,53.0
9778,35.0
9778,10749.0
8831,53.0
8831,878.0
8831,28.0
8831,80.0
9398,35.0
112949,10749.0
10439,35.0
10439,10751.0
10439,14.0
3638,35.0
23483,28.0
23483,80.0
62206,28.0
62206,12.0
62206,35.0
10577,53.0
10577,27.0
218778,10751.0
218778,35.0
4348,18.0
4348,10749.0
78,878.0
78,18.0
78,53.0
11780,12.0
192102,28.0
192102,18.0
192102,53.0
192102,80.0
2001,18.0
2001,80.0
2001,53.0
10383,27.0
10383,53.0
11516,99.0
10025,35.0
10025,18.0
10025,10751.0
10025,14.0
10025,10749.0
15198,18.0
15198,35.0
23172,28.0
23172,35.0
23172,10751.0
17834,12.0
17834,35.0
17834,10751.0
17834,14.0
10016,28.0
10016,27.0
10016,878.0
10317,35.0
10317,18.0
58431,10749.0
58431,27.0
58431,35.0
58431,53.0
9746,18.0
13092,35.0
13092,10749.0
13092,18.0
59859,28.0
59859,12.0
59859,80.0
13495,28.0
254473,28.0
254473,80.0
254473,18.0
700,12.0
700,28.0
700,53.0
4964,35.0
4964,10749.0
4964,18.0
10024,18.0
13490,35.0
13490,18.0
15927,18.0
15927,12.0
15927,36.0
1259,18.0
1259,10749.0
5125,18.0
5125,53.0
174,878.0
174,28.0
174,12.0
174,53.0
9583,35.0
9583,18.0
9583,10749.0
9437,18.0
9437,9648.0
9437,53.0
9437,80.0
525,10402.0
525,35.0
525,28.0
525,80.0
10188,12.0
10188,35.0
10188,18.0
10188,10751.0
63574,35.0
63574,10402.0
245,18.0
245,35.0
245,10749.0
9825,27.0
9825,35.0
9825,28.0
9825,878.0
9825,53.0
186,18.0
186,53.0
186,80.0
186,9648.0
9549,18.0
9549,36.0
61891,18.0
61891,36.0
61891,53.0
34584,18.0
34584,10751.0
34584,14.0
34584,12.0
2666,9648.0
2666,878.0
12783,18.0
12783,36.0
12783,10749.0
13155,12.0
13155,10751.0
13155,14.0
42807,80.0
42807,28.0
42807,18.0
28355,27.0
28355,9648.0
28355,53.0
8080,80.0
8080,53.0
5126,18.0
56288,10751.0
56288,35.0
56288,28.0
303858,53.0
1613,53.0
1613,28.0
1613,35.0
1613,80.0
31582,35.0
31582,18.0
16617,9648.0
16617,53.0
16617,80.0
8944,35.0
8944,18.0
41488,18.0
41488,53.0
37028,35.0
37028,18.0
37028,10402.0
14560,28.0
14560,12.0
14560,35.0
14560,10751.0
10330,35.0
6957,35.0
6957,10749.0
1934,10749.0
1934,36.0
169917,80.0
169917,18.0
169917,9648.0
169917,53.0
951,35.0
10189,28.0
10189,35.0
9454,18.0
9454,10749.0
9454,35.0
2055,37.0
1551,18.0
1551,27.0
1551,878.0
1551,53.0
5902,18.0
5902,36.0
5902,10752.0
11460,27.0
11460,53.0
9358,27.0
9358,9648.0
134,28.0
134,12.0
134,35.0
22894,27.0
134374,53.0
134374,80.0
134374,28.0
1901,35.0
1901,18.0
1901,10749.0
15028,12.0
15028,10751.0
15028,878.0
15028,53.0
11509,28.0
11509,80.0
11509,18.0
11509,37.0
7445,18.0
7445,53.0
7445,10752.0
17047,35.0
62838,35.0
62838,10749.0
2057,18.0
2057,53.0
2057,9648.0
2057,10749.0
70436,80.0
70436,53.0
70436,9648.0
16784,35.0
8011,28.0
8011,14.0
8011,878.0
31640,80.0
31640,18.0
31640,53.0
9092,14.0
9092,27.0
2779,35.0
2779,80.0
2779,9648.0
2779,10749.0
2779,53.0
316002,10749.0
316002,35.0
36355,12.0
36355,10751.0
238615,878.0
238615,9648.0
238615,53.0
1985,18.0
1985,9648.0
1985,53.0
615,18.0
788,35.0
788,18.0
788,10751.0
380,18.0
13223,18.0
10523,18.0
10523,36.0
8681,28.0
8681,53.0
239571,18.0
239571,10749.0
619,53.0
619,28.0
619,18.0
619,10402.0
619,10749.0
424,18.0
424,36.0
424,10752.0
50014,18.0
162903,18.0
162903,53.0
11024,9648.0
11024,14.0
11024,12.0
11024,35.0
208763,53.0
208763,12.0
208763,9648.0
208763,14.0
6466,27.0
254024,53.0
254024,18.0
12589,28.0
12589,12.0
12589,16.0
12589,35.0
12589,10751.0
12589,14.0
12589,878.0
7191,28.0
7191,53.0
7191,878.0
1497,878.0
1497,12.0
1497,28.0
1497,35.0
1497,10751.0
117,80.0
117,18.0
117,36.0
117,53.0
6977,80.0
6977,18.0
6977,53.0
168530,28.0
168530,35.0
634,35.0
634,10749.0
634,18.0
392,35.0
392,18.0
392,10749.0
10327,35.0
88042,35.0
41630,35.0
41630,10749.0
11969,28.0
11969,12.0
11969,18.0
11969,36.0
11969,37.0
2085,28.0
2085,80.0
2085,53.0
794,27.0
794,53.0
9286,27.0
9286,9648.0
77877,18.0
77877,10749.0
1265,12.0
1265,18.0
1265,10751.0
866,18.0
175555,35.0
175555,18.0
75174,28.0
75174,18.0
75174,53.0
11096,27.0
11096,9648.0
11096,53.0
8699,35.0
769,18.0
769,80.0
10923,28.0
11283,14.0
11283,35.0
11283,10751.0
111,28.0
111,80.0
111,18.0
111,53.0
11676,28.0
11676,12.0
11676,35.0
746,18.0
746,36.0
77866,53.0
77866,28.0
77866,18.0
77866,80.0
9416,28.0
9416,12.0
9416,35.0
7345,18.0
14317,16.0
14317,12.0
14317,10751.0
20694,16.0
20694,10751.0
12277,28.0
12277,35.0
9779,18.0
9779,35.0
2140,28.0
2140,80.0
2140,53.0
12620,10749.0
12620,35.0
14177,35.0
14177,10749.0
198185,18.0
227156,18.0
227156,878.0
10735,35.0
11351,27.0
11351,53.0
10030,35.0
10030,18.0
10030,10749.0
10623,28.0
10623,80.0
10623,18.0
590,18.0
9655,35.0
9655,18.0
9655,10751.0
9655,10749.0
1268,10751.0
1268,35.0
11237,12.0
11237,28.0
11237,27.0
11237,878.0
11237,53.0
190955,53.0
190955,80.0
190955,18.0
5123,18.0
4518,18.0
4518,36.0
11932,27.0
11932,35.0
11165,36.0
11165,28.0
11165,18.0
11165,12.0
11165,10752.0
6116,12.0
6116,14.0
6116,18.0
6116,35.0
6116,10402.0
57431,35.0
21724,28.0
21724,35.0
21724,10402.0
278,18.0
278,80.0
9290,12.0
9290,35.0
11543,35.0
284536,53.0
284536,80.0
284536,18.0
152737,35.0
152737,18.0
13374,18.0
13374,35.0
13374,10751.0
8976,35.0
319888,35.0
319888,18.0
319888,36.0
9469,18.0
1909,10749.0
1909,18.0
1909,35.0
22971,18.0
22971,10749.0
22971,10752.0
34813,28.0
34813,12.0
34813,80.0
34813,9648.0
34813,53.0
46261,14.0
46261,27.0
46261,53.0
10431,28.0
10431,53.0
10431,80.0
8051,35.0
8051,18.0
8051,10749.0
9352,35.0
10167,80.0
10167,28.0
10167,53.0
18147,35.0
18147,10751.0
17170,18.0
18975,16.0
18975,10751.0
18975,14.0
15487,18.0
15487,10751.0
22825,53.0
22825,878.0
11152,18.0
11152,27.0
1831,35.0
43931,18.0
43931,27.0
43931,9648.0
43931,53.0
10591,35.0
10861,28.0
10861,12.0
10861,53.0
12770,28.0
12770,35.0
12770,18.0
276907,80.0
276907,53.0
10074,28.0
10074,35.0
65055,27.0
65055,53.0
10397,18.0
200505,18.0
11954,14.0
11954,27.0
11954,878.0
11954,53.0
60309,80.0
60309,18.0
60309,36.0
9787,18.0
293646,18.0
293646,36.0
6978,28.0
6978,12.0
6978,35.0
6978,14.0
133698,35.0
133698,10749.0
59440,28.0
59440,18.0
1770,18.0
1770,53.0
10655,10752.0
10655,18.0
10655,36.0
8988,18.0
8988,10752.0
15992,18.0
15992,9648.0
15992,53.0
17707,18.0
17707,53.0
77883,27.0
77883,53.0
40001,35.0
40001,10749.0
40001,18.0
64639,18.0
64639,53.0
9903,35.0
9903,18.0
21338,28.0
21338,80.0
21338,53.0
20766,12.0
20766,18.0
24264,28.0
24264,12.0
24264,35.0
24264,14.0
24264,878.0
19803,28.0
19803,35.0
20309,35.0
20309,10749.0
9912,18.0
9067,28.0
9067,35.0
9067,14.0
9067,878.0
27360,35.0
27360,80.0
8338,18.0
8338,9648.0
8338,878.0
8338,53.0
168705,28.0
168705,12.0
168705,14.0
168705,27.0
72113,35.0
72113,18.0
9729,18.0
9729,9648.0
9729,53.0
94352,14.0
94352,10751.0
22256,18.0
12404,35.0
12404,18.0
12404,10749.0
152742,18.0
152742,10749.0
152742,80.0
152742,9648.0
11699,18.0
11699,80.0
49953,16.0
49953,10751.0
48034,35.0
48034,18.0
39845,18.0
25353,10751.0
25353,12.0
25353,16.0
36696,10751.0
36696,16.0
109091,53.0
109091,80.0
109091,18.0
38543,10749.0
38543,12.0
38543,28.0
38543,36.0
33157,36.0
33157,28.0
33157,18.0
290864,80.0
290864,28.0
290864,53.0
242166,28.0
242166,53.0
859,18.0
859,10749.0
83770,12.0
83770,18.0
168,878.0
168,12.0
1246,18.0
4233,27.0
4233,9648.0
174751,28.0
174751,18.0
174751,37.0
184098,35.0
184098,10749.0
2069,35.0
2069,80.0
1788,18.0
1788,10751.0
1788,10402.0
1788,10749.0
11635,35.0
177,35.0
177,18.0
3600,27.0
3600,9648.0
3600,53.0
2621,10749.0
2621,35.0
2621,18.0
10358,35.0
10480,35.0
10480,80.0
10480,53.0
10313,35.0
10313,10752.0
18828,12.0
18828,18.0
18828,28.0
18828,35.0
18828,10749.0
3558,18.0
13476,35.0
13476,10749.0
10208,14.0
10208,35.0
10208,878.0
10208,10751.0
24961,12.0
24961,10751.0
24961,14.0
24961,10402.0
20697,28.0
20697,35.0
20697,18.0
20761,35.0
20761,18.0
70868,10749.0
70868,35.0
43593,35.0
43593,27.0
6478,18.0
6478,10402.0
40688,16.0
40688,35.0
40688,10751.0
26672,12.0
26672,14.0
26672,16.0
26672,878.0
26672,10751.0
45881,10749.0
45881,18.0
41283,80.0
41283,18.0
41283,28.0
41283,53.0
4935,14.0
4935,16.0
4935,12.0
19908,35.0
19908,27.0
10663,35.0
1891,12.0
1891,28.0
1891,878.0
9737,28.0
9737,35.0
9737,80.0
9737,53.0
37137,35.0
37137,80.0
9532,27.0
10316,18.0
2787,53.0
2787,878.0
2787,28.0
12658,35.0
12658,10749.0
152601,10749.0
152601,878.0
152601,18.0
10866,9648.0
10866,53.0
10866,18.0
227707,14.0
227707,12.0
227707,10751.0
21349,18.0
21349,35.0
21349,10749.0
19150,28.0
19150,35.0
70435,28.0
70435,53.0
580,12.0
580,53.0
9819,18.0
13579,18.0
13579,10751.0
20024,18.0
2453,28.0
2453,53.0
6973,36.0
6973,18.0
6973,53.0
6973,80.0
6973,9648.0
11156,18.0
11156,36.0
354110,37.0
354110,18.0
22215,18.0
22215,35.0
22215,10749.0
11632,18.0
11632,10749.0
30596,18.0
30596,28.0
30596,36.0
3021,27.0
3021,53.0
957,35.0
957,878.0
256917,10752.0
256917,18.0
251,14.0
251,18.0
251,53.0
251,9648.0
251,10749.0
544,10749.0
544,35.0
11395,14.0
11395,18.0
11395,35.0
11395,10751.0
14635,18.0
14635,10751.0
13680,35.0
13680,10751.0
688,18.0
688,10749.0
11090,28.0
11090,35.0
783,18.0
783,36.0
228194,18.0
1642,80.0
1642,18.0
1642,9648.0
1642,53.0
1642,28.0
10950,18.0
235260,18.0
277,14.0
277,28.0
277,53.0
8999,18.0
8999,53.0
11323,18.0
11323,35.0
11323,80.0
10445,18.0
10445,10749.0
11453,35.0
146239,35.0
205588,53.0
10878,35.0
10878,80.0
10878,10749.0
82650,35.0
82650,10751.0
10279,53.0
10279,18.0
10279,80.0
10279,10749.0
2294,35.0
2176,18.0
2176,53.0
270487,35.0
270487,18.0
270487,9648.0
19366,35.0
19366,10402.0
204082,28.0
204082,53.0
24100,10751.0
24100,27.0
1599,35.0
1599,10749.0
5550,28.0
5550,12.0
5550,80.0
5550,878.0
5550,53.0
30379,28.0
30379,878.0
30379,53.0
42586,18.0
42586,35.0
42586,53.0
42586,10402.0
42586,10749.0
17709,35.0
17709,10751.0
17709,10749.0
287948,53.0
287948,28.0
287948,80.0
7548,18.0
7548,10749.0
9075,18.0
9075,53.0
9075,10752.0
11661,10749.0
11661,18.0
11661,36.0
11661,10752.0
11661,10402.0
109513,28.0
109513,35.0
109513,10749.0
12085,28.0
12085,35.0
12085,80.0
204922,9648.0
204922,53.0
38985,28.0
38985,53.0
38985,12.0
44113,18.0
21494,10749.0
21494,18.0
21494,35.0
164457,53.0
164457,18.0
164457,80.0
4566,18.0
4566,9648.0
4566,80.0
17795,35.0
17795,18.0
1073,18.0
1073,53.0
1073,9648.0
153158,16.0
153158,12.0
153158,10749.0
81836,10749.0
81836,35.0
10724,878.0
10724,28.0
10724,12.0
10724,53.0
9473,16.0
9473,35.0
9473,10402.0
2196,35.0
2196,18.0
1499,28.0
1499,12.0
1499,35.0
1499,10751.0
1499,14.0
1499,878.0
20857,35.0
20857,10749.0
82693,18.0
82693,35.0
82693,10749.0
1646,80.0
1646,18.0
44944,18.0
4108,28.0
4108,80.0
4108,53.0
8456,18.0
8456,28.0
7341,27.0
7341,53.0
7341,878.0
19255,18.0
19255,35.0
19255,10749.0
10187,18.0
10187,35.0
31005,10749.0
31005,18.0
49517,18.0
49517,53.0
49517,9648.0
44857,18.0
44857,35.0
44857,10749.0
50780,18.0
16363,35.0
1946,28.0
1946,53.0
1946,878.0
1946,27.0
85,12.0
85,28.0
772,35.0
772,10751.0
772,12.0
772,80.0
840,878.0
840,18.0
9682,27.0
9682,53.0
96,28.0
96,35.0
96,80.0
10678,35.0
274,80.0
274,18.0
274,53.0
8872,10402.0
8872,35.0
16290,35.0
16290,99.0
16290,28.0
579,27.0
579,53.0
14405,12.0
14405,35.0
14405,10751.0
138843,27.0
138843,53.0
11637,12.0
11637,35.0
11637,10751.0
11637,10749.0
226486,35.0
